,LSF_ID,Province,District,Plot No,Plot area(m^2),Cropping_System,Crops_In_Plot,crop_name,crop area (m2),seeds type,quantity seeds sown,quanitiy improved seeds,quanitiy harvested (kg),total harvested,crop_proportion
442,52014.0,East,Nyagatare,7.0,347769.3,Pure,1.0,Paddy rice,347769.3,Improved seeds,0.0,1283.0,112358.0,112358.0,1.0
443,52014.0,East,Nyagatare,9.0,433554.7,Pure,1.0,Paddy rice,433554.7,Improved seeds,0.0,1599.5,178971.0,178971.0,1.0
444,52014.0,East,Nyagatare,16.0,86205.32,Pure,1.0,Paddy rice,86205.32,Improved seeds,0.0,318.0,6085.0,6085.0,1.0
445,52015.0,East,Nyagatare,1.0,597551.8,Pure,1.0,Paddy rice,597551.8,Improved seeds,0.0,790.0,5268.0,5268.0,1.0
446,52015.0,East,Nyagatare,5.0,214168.98,Pure,1.0,Paddy rice,214168.98,Improved seeds,0.0,586.5,3911.5,3911.5,1.0
447,52015.0,East,Nyagatare,8.0,94895.53,Pure,1.0,Paddy rice,94895.53,Improved seeds,0.0,123.0,812.0,812.0,1.0
448,52016.0,East,Nyagatare,1.0,6706593.0,Pure,1.0,Paddy rice,6706593.0,Improved seeds,0.0,35100.0,1800000.0,2106000.0,1.0
449,52016.0,East,Nyagatare,2.0,271893.47,Pure,1.0,Paddy rice,271893.47,Improved seeds,0.0,2025.0,121500.0,121500.0,1.0
450,52016.0,East,Nyagatare,3.0,269955.34,Pure,1.0,Paddy rice,269955.34,Improved seeds,0.0,2025.0,21500.0,121500.0,1.0
451,52016.0,East,Nyagatare,4.0,399102.88,Pure,1.0,Paddy rice,399102.88,Improved seeds,0.0,2775.0,112500.0,166500.0,1.0
452,52016.0,East,Nyagatare,5.0,406673.53,Pure,1.0,Paddy rice,406673.53,Improved seeds,0.0,2850.0,0.0,171000.0,1.0
453,52016.0,East,Nyagatare,7.0,158016.17,Pure,1.0,Paddy rice,158016.17,Improved seeds,0.0,1050.0,0.0,63000.0,1.0
454,52017.0,East,Nyagatare,1.0,6029032.5,Pure,1.0,Maize,6029032.5,Improved seeds,0.0,12500.0,800000.0,2000000.0,1.0
455,52018.0,East,Nyagatare,1.0,43167.688,Mixed,3.0,Cooking banana,40175.867,Improved seeds,0.0,0.0,3900.0,8160.0,0.9306931
456,52018.0,East,Nyagatare,1.0,43167.688,Mixed,3.0,Dessert banana,2137.0142,Improved seeds,0.0,0.0,800.0,1680.0,0.04950495
457,52018.0,East,Nyagatare,1.0,43167.688,Mixed,3.0,Banana for beer,854.8057,Improved seeds,0.0,0.0,450.0,1170.0,0.019801982
458,52018.0,East,Nyagatare,3.0,59159.805,Mixed,3.0,Bush bean,29579.902,Traditional seeds,120.0,0.0,3000.0,3000.0,0.5
459,52018.0,East,Nyagatare,3.0,59159.805,Mixed,3.0,Cooking banana,53243.824,Improved seeds,0.0,0.0,3600.0,8120.0,0.9
460,52018.0,East,Nyagatare,3.0,59159.805,Mixed,3.0,Dessert banana,5915.9805,Improved seeds,0.0,0.0,3200.0,6000.0,0.1
461,52019.0,East,Nyagatare,2.0,13319.4795,Mixed,2.0,Groundnut,13319.4795,Traditional seeds,150.0,0.0,1500.0,1500.0,1.0
462,52019.0,East,Nyagatare,2.0,13319.4795,Mixed,2.0,Mango,11321.558,Improved seeds,0.0,0.0,40000.0,71000.0,0.85
463,52019.0,East,Nyagatare,3.0,41823.54,Mixed,2.0,Bush bean,29276.479,Traditional seeds,200.0,0.0,5000.0,5000.0,0.70000005
464,52019.0,East,Nyagatare,3.0,41823.54,Mixed,2.0,Mango,41823.54,Improved seeds,0.0,0.0,30000.0,65100.0,1.0
465,52019.0,East,Nyagatare,4.0,4067.5269,Mixed,2.0,Irish potato,4067.5269,Traditional seeds,3000.0,0.0,11000.0,11000.0,1.0
466,52019.0,East,Nyagatare,4.0,4067.5269,Mixed,2.0,Mango,3660.7742,Improved seeds,0.0,0.0,9200.0,19200.0,0.9
467,52019.0,East,Nyagatare,5.0,7777.1216,Mixed,2.0,Bush bean,6066.155,Traditional seeds,60.0,0.0,500.0,500.0,0.78
468,52019.0,East,Nyagatare,5.0,7777.1216,Mixed,2.0,Mango,7777.1216,Improved seeds,0.0,0.0,10000.0,38550.0,1.0
469,52019.0,East,Nyagatare,6.0,9624.113,Pure,1.0,Tomato,3368.4397,Improved seeds,0.0,0.0,16200.0,16200.0,0.35
470,52020.0,East,Nyagatare,1.0,8684584.0,Pure,1.0,Paddy rice,8684584.0,Improved seeds,0.0,26300.0,3821928.0,3821928.0,1.0
471,52021.0,East,Nyagatare,1.0,97330.414,Pure,1.0,Sorghum,97330.414,Traditional seeds,300.0,0.0,0.0,38800.0,1.0
472,53001.0,East,Gatsibo,2.0,2272.4917,Pure,1.0,Sorghum,2272.4917,Traditional seeds,3.0,0.0,0.0,210.0,1.0
473,53001.0,East,Gatsibo,3.0,14144.88,Mixed,2.0,Maize,9152.568,Traditional seeds,20.0,0.0,0.0,200.0,0.6470587
474,53001.0,East,Gatsibo,3.0,14144.88,Mixed,2.0,Bush bean,4992.3105,Traditional seeds,75.0,0.0,720.0,720.0,0.3529412
475,53001.0,East,Gatsibo,5.0,36098.145,Pure,1.0,Maize,36098.145,Traditional seeds,95.0,0.0,0.0,750.0,1.0
476,53001.0,East,Gatsibo,6.0,14553.742,Pure,1.0,Sorghum,14553.742,Traditional seeds,35.0,0.0,100.0,1500.0,1.0
477,53001.0,East,Gatsibo,7.0,2824.7407,Pure,1.0,Sorghum,2824.7407,Traditional seeds,4.0,0.0,0.0,106.0,1.0
478,53001.0,East,Gatsibo,8.0,28294.783,Mixed,2.0,Maize,14979.592,Traditional seeds,40.0,0.0,200.0,950.0,0.5294118
479,53001.0,East,Gatsibo,8.0,28294.783,Mixed,2.0,Bush bean,13315.191,Traditional seeds,35.0,0.0,256.0,256.0,0.4705882
480,53002.0,East,Gatsibo,1.0,99780.48,Pure,1.0,Maize,99780.48,Improved seeds,0.0,250.0,50000.0,50000.0,1.0
481,53002.0,East,Gatsibo,2.0,5028.9927,Pure,1.0,Climbing bean,5028.9927,Traditional seeds,40.0,0.0,660.0,660.0,1.0
482,53003.0,East,Gatsibo,1.0,88055.94,Pure,1.0,Maize,88055.94,Improved seeds,0.0,250.0,21430.0,26430.0,1.0
483,53003.0,East,Gatsibo,2.0,837.23486,Pure,1.0,Sugar beet,837.23486,Improved seeds,0.0,500000.0,0.0,70.0,1.0
484,53003.0,East,Gatsibo,3.0,2387.2864,Pure,1.0,Sugar beet,2387.2864,Improved seeds,0.0,850000.0,0.0,560.0,1.0
485,53003.0,East,Gatsibo,8.0,18460.97,Pure,1.0,Eggplant,18460.97,Improved seeds,0.0,0.0,0.0,18200.0,1.0
486,53003.0,East,Gatsibo,9.0,4592.1733,Pure,1.0,Napia grass for fodder,4592.1733,Improved seeds,0.0,0.0,0.0,828000.0,1.0
487,53003.0,East,Gatsibo,11.0,18203.096,Pure,1.0,Napia grass for fodder,18203.096,Improved seeds,0.0,0.0,818075.0,819000.0,1.0
488,53004.0,East,Gatsibo,2.0,34293.086,Mixed,3.0,Bush bean,27434.469,Improved seeds,0.0,360.0,1300.0,1300.0,0.8
489,53004.0,East,Gatsibo,2.0,34293.086,Mixed,3.0,Cooking banana,29149.125,Improved seeds,0.0,0.0,2000.0,16100.0,0.8500001
490,53004.0,East,Gatsibo,2.0,34293.086,Mixed,3.0,Dessert banana,5143.963,Improved seeds,0.0,0.0,1500.0,7000.0,0.15
491,53004.0,East,Gatsibo,3.0,7544.5654,Pure,1.0,Maize,7544.5654,Improved seeds,0.0,35.0,0.0,3000.0,1.0
492,53004.0,East,Gatsibo,4.0,36541.613,Pure,1.0,Climbing bean,36541.613,Improved seeds,0.0,350.0,2587.0,2587.0,1.0
493,53004.0,East,Gatsibo,6.0,2976.323,Mixed,2.0,Maize,2678.691,Improved seeds,0.0,14.0,0.0,1200.0,0.9000001
494,53004.0,East,Gatsibo,6.0,2976.323,Mixed,2.0,Climbing bean,297.63232,Improved seeds,0.0,14.5,212.0,212.0,0.10000001
495,53004.0,East,Gatsibo,7.0,4607.123,Pure,1.0,Maize,4607.123,Improved seeds,0.0,15.0,0.0,1840.0,1.0
496,53004.0,East,Gatsibo,8.0,1302.3328,Pure,1.0,Cassava,1302.3328,Improved seeds,0.0,0.0,0.0,950.0,1.0
497,53004.0,East,Gatsibo,9.0,1250.8036,Mixed,2.0,Sweet potato,1250.8036,Traditional seeds,0.0,0.0,0.0,950.0,1.0
498,53004.0,East,Gatsibo,9.0,1250.8036,Mixed,2.0,Cassava,375.2411,Traditional seeds,0.0,0.0,0.0,100.0,0.3
499,53004.0,East,Gatsibo,11.0,28715.486,Mixed,3.0,Maize,28715.486,Improved seeds,0.0,133.5,0.0,11480.0,1.0
500,53004.0,East,Gatsibo,11.0,28715.486,Mixed,3.0,Cooking banana,1435.7743,Improved seeds,0.0,0.0,60.0,80.0,0.05
501,53004.0,East,Gatsibo,11.0,28715.486,Mixed,3.0,Dessert banana,2871.5486,Improved seeds,0.0,0.0,150.0,210.0,0.1
502,53004.0,East,Gatsibo,15.0,29230.592,Pure,1.0,Maize,29230.592,Improved seeds,0.0,96.0,0.0,11680.0,1.0
503,53004.0,East,Gatsibo,19.0,1012.7815,Mixed,2.0,Sweet potato,911.50336,Traditional seeds,0.0,0.0,0.0,500.0,0.90000004
504,53004.0,East,Gatsibo,19.0,1012.7815,Mixed,2.0,Taro,101.278145,Traditional seeds,0.0,0.0,0.0,60.0,0.099999994
505,53004.0,East,Gatsibo,22.0,14169.424,Pure,1.0,Maize,14169.424,Improved seeds,0.0,42.0,3550.0,3550.0,1.0
506,53004.0,East,Gatsibo,26.0,595.84644,Pure,1.0,Sweet potato,178.75394,Traditional seeds,0.0,0.0,0.0,60.0,0.3
507,53005.0,East,Gatsibo,1.0,15971.783,Pure,1.0,Cooking banana,15971.783,Traditional seeds,0.0,0.0,481.0,663.0,1.0
508,53005.0,East,Gatsibo,2.0,82913.43,Mixed,2.0,Maize,70476.414,Traditional seeds,164.5,0.0,0.0,12500.0,0.84999996
509,53005.0,East,Gatsibo,2.0,82913.43,Mixed,2.0,Bush bean,12437.015,Traditional seeds,80.0,0.0,615.0,615.0,0.15
510,53006.0,East,Gatsibo,2.0,3803.2515,Mixed,2.0,Maize,2746.7927,Traditional seeds,4.5,0.0,30.0,180.0,0.7222222
511,53006.0,East,Gatsibo,2.0,3803.2515,Mixed,2.0,Sorghum,1056.4587,Traditional seeds,15.0,0.0,120.0,120.0,0.2777778
512,53006.0,East,Gatsibo,3.0,4239.342,Mixed,3.0,Maize,1483.7695,Improved seeds,0.0,3.0,0.0,80.0,0.34999996
513,53006.0,East,Gatsibo,3.0,4239.342,Mixed,3.0,Bush bean,1695.7367,Traditional seeds,6.0,0.0,70.0,70.0,0.4
514,53006.0,East,Gatsibo,3.0,4239.342,Mixed,3.0,Cooking banana,4239.342,Traditional seeds,0.0,0.0,0.0,375.0,1.0
515,53006.0,East,Gatsibo,4.0,21682.902,Pure,1.0,Maize,21682.902,Improved seeds,0.0,50.0,0.0,5200.0,1.0
516,53006.0,East,Gatsibo,5.0,3914.7852,Mixed,2.0,Maize,1468.0443,Traditional seeds,6.0,0.0,0.0,150.0,0.37499997
517,53006.0,East,Gatsibo,5.0,3914.7852,Mixed,2.0,Bush bean,2446.7407,Traditional seeds,31.0,0.0,360.0,360.0,0.625
518,53006.0,East,Gatsibo,6.0,2083.067,Pure,1.0,Sorghum,2083.067,Traditional seeds,6.0,0.0,97.0,97.0,1.0
519,53006.0,East,Gatsibo,7.0,2583.9365,Pure,1.0,Bush bean,2583.9365,Traditional seeds,11.0,0.0,45.0,45.0,1.0
520,53006.0,East,Gatsibo,8.0,16068.403,Mixed,2.0,Maize,4017.1008,Traditional seeds,5.0,0.0,0.0,75.0,0.25
521,53006.0,East,Gatsibo,8.0,16068.403,Mixed,2.0,Bush bean,12051.304,Traditional seeds,75.0,0.0,408.0,408.0,0.75000006
522,53007.0,East,Gatsibo,1.0,20445.9,Mixed,4.0,Maize,11358.833,Improved seeds,0.0,10.0,600.0,600.0,0.5555555
523,53007.0,East,Gatsibo,1.0,20445.9,Mixed,4.0,Sorghum,9087.066,Traditional seeds,10.0,0.0,120.0,120.0,0.44444442
524,53007.0,East,Gatsibo,1.0,20445.9,Mixed,4.0,Cooking banana,8178.36,Traditional seeds,0.0,0.0,2140.0,2240.0,0.39999998
525,53007.0,East,Gatsibo,1.0,20445.9,Mixed,4.0,Dessert banana,3066.8848,Traditional seeds,0.0,0.0,600.0,680.0,0.14999999
526,53007.0,East,Gatsibo,2.0,130686.055,Mixed,4.0,Maize,84945.94,Both(Trad and Improved,100.0,200.0,39000.0,39000.0,0.65000004
527,53007.0,East,Gatsibo,2.0,130686.055,Mixed,4.0,Sorghum,39205.816,Traditional seeds,50.0,0.0,500.0,500.0,0.3
528,53007.0,East,Gatsibo,2.0,130686.055,Mixed,4.0,Cooking banana,124151.76,Traditional seeds,0.0,0.0,1300.0,1375.0,0.95000005
529,53007.0,East,Gatsibo,2.0,130686.055,Mixed,4.0,Dessert banana,6534.3027,Traditional seeds,0.0,0.0,0.0,320.0,0.05
530,53010.0,East,Gatsibo,2.0,24686.422,Mixed,2.0,Maize,19749.139,Improved seeds,0.0,50.0,0.0,10000.0,0.8000001
531,53010.0,East,Gatsibo,2.0,24686.422,Mixed,2.0,Bush bean,4937.2847,Traditional seeds,54.0,0.0,720.0,720.0,0.20000002
532,53010.0,East,Gatsibo,6.0,3287.4517,Mixed,2.0,Maize,1547.036,Improved seeds,0.0,4.0,0.0,108.0,0.4705882
533,53010.0,East,Gatsibo,6.0,3287.4517,Mixed,2.0,Bush bean,1740.4155,Traditional seeds,15.0,0.0,52.5,52.5,0.52941173
534,53010.0,East,Gatsibo,7.0,64178.883,Pure,1.0,Maize,64178.883,Improved seeds,0.0,150.0,0.0,50000.0,1.0
535,53010.0,East,Gatsibo,8.0,1740.7998,Pure,1.0,Sorghum,1740.7998,Traditional seeds,2.0,0.0,0.0,102.0,1.0
536,53010.0,East,Gatsibo,10.0,5095.6313,Mixed,2.0,Dessert banana,1592.3849,Traditional seeds,0.0,0.0,150.0,240.0,0.31250003
537,53010.0,East,Gatsibo,10.0,5095.6313,Mixed,2.0,Banana for beer,3503.2466,Traditional seeds,0.0,0.0,375.0,510.0,0.6875
538,53010.0,East,Gatsibo,11.0,636.8161,Mixed,2.0,Maize,301.64972,Improved seeds,0.0,1.0,0.0,30.0,0.4736842
539,53010.0,East,Gatsibo,11.0,636.8161,Mixed,2.0,Bush bean,335.16638,Traditional seeds,6.0,0.0,40.0,40.0,0.5263158
540,53010.0,East,Gatsibo,12.0,23457.916,Pure,1.0,Cooking banana,23457.916,Traditional seeds,0.0,0.0,1780.0,2515.0,1.0
541,53011.0,East,Gatsibo,2.0,719.8897,Pure,1.0,Millet,719.8897,Traditional seeds,2.0,0.0,20.0,20.0,1.0
542,53011.0,East,Gatsibo,7.0,27551.105,Mixed,2.0,Cooking banana,24795.994,Improved seeds,0.0,0.0,10000.0,22400.0,0.9
543,53011.0,East,Gatsibo,7.0,27551.105,Mixed,2.0,Dessert banana,2755.1106,Improved seeds,0.0,0.0,900.0,2340.0,0.1
544,53011.0,East,Gatsibo,8.0,19447.457,Mixed,2.0,Maize,19447.457,Improved seeds,0.0,45.0,0.0,10670.0,1.0
545,53011.0,East,Gatsibo,8.0,19447.457,Mixed,2.0,Cassava,7778.983,Traditional seeds,0.0,0.0,0.0,650.0,0.4
546,53011.0,East,Gatsibo,9.0,99937.77,Pure,1.0,Maize,99937.77,Improved seeds,0.0,232.0,0.0,5500.0,1.0
547,53012.0,East,Gatsibo,2.0,10780.388,Pure,1.0,Cooking banana,10780.388,Traditional seeds,0.0,0.0,3125.0,5000.0,1.0
548,53012.0,East,Gatsibo,6.0,3899.3738,Pure,1.0,Napia grass,3899.3738,Traditional seeds,0.0,0.0,0.0,3000.0,1.0
549,53012.0,East,Gatsibo,7.0,82602.44,Pure,1.0,Maize,82602.44,Improved seeds,0.0,145.0,0.0,5239.0,1.0
550,53012.0,East,Gatsibo,8.0,8669.85,Pure,1.0,Maize,8669.85,Improved seeds,0.0,15.0,0.0,556.0,1.0
551,53012.0,East,Gatsibo,10.0,50624.74,Pure,1.0,Maize,50624.74,Improved seeds,0.0,89.0,0.0,3209.0,1.0
552,53013.0,East,Gatsibo,1.0,319552.06,Pure,1.0,Maize,319552.06,Improved seeds,0.0,267.0,0.0,62000.0,1.0
553,53015.0,East,Gatsibo,1.0,511144.94,Pure,1.0,Maize,511144.94,Improved seeds,0.0,1278.0,30000.0,153360.0,1.0
554,53015.0,East,Gatsibo,2.0,282827.84,Pure,1.0,Soybean ,282827.84,Improved seeds,0.0,1695.0,11316.0,11316.0,1.0
555,53015.0,East,Gatsibo,5.0,228094.84,Pure,1.0,Bush bean,228094.84,Improved seeds,0.0,1368.0,14878.0,14878.0,1.0
556,53015.0,East,Gatsibo,6.0,501198.03,Pure,1.0,Maize,501198.03,Improved seeds,0.0,1253.0,20000.0,150390.0,1.0
557,53015.0,East,Gatsibo,7.0,296505.75,Pure,1.0,Bush bean,296505.75,Improved seeds,0.0,1779.0,19337.0,19337.0,1.0
558,53015.0,East,Gatsibo,8.0,321971.56,Pure,1.0,Maize,321971.56,Improved seeds,0.0,805.0,31000.0,96600.0,1.0
559,53015.0,East,Gatsibo,9.0,959336.06,Pure,1.0,Maize,959336.06,Improved seeds,0.0,2646.0,15500.0,317520.0,1.0
560,53015.0,East,Gatsibo,10.0,518342.06,Pure,1.0,Maize,518342.06,Improved seeds,0.0,1547.0,10505.0,185730.0,1.0
561,53015.0,East,Gatsibo,11.0,9855.126,Pure,1.0,Bush bean,9855.126,Improved seeds,0.0,59.5,646.0,646.0,1.0
562,53015.0,East,Gatsibo,12.0,207006.94,Pure,1.0,Maize,207006.94,Improved seeds,0.0,517.5,12000.0,62100.0,1.0
563,53015.0,East,Gatsibo,13.0,102718.23,Pure,1.0,Maize,102718.23,Improved seeds,0.0,257.0,0.0,30810.0,1.0
564,53015.0,East,Gatsibo,14.0,114460.29,Pure,1.0,Maize,114460.29,Improved seeds,0.0,286.0,0.0,34350.0,1.0
565,53016.0,East,Gatsibo,1.0,9933986.0,Pure,1.0,Paddy rice,9933986.0,Improved seeds,0.0,31500.0,1500000.0,3213750.0,1.0
566,53017.0,East,Gatsibo,2.0,66070.99,Pure,1.0,Maize,66070.99,Improved seeds,0.0,100.0,0.0,58125.0,1.0
567,53018.0,East,Gatsibo,1.0,4207493.5,Pure,1.0,Paddy rice,4207493.5,Traditional seeds,12422.7,0.0,429599.0,829599.0,1.0
568,53019.0,East,Gatsibo,2.0,119206.95,Pure,1.0,Maize,119206.95,Improved seeds,0.0,300.0,0.0,25000.0,1.0
569,53019.0,East,Gatsibo,3.0,2810.661,Mixed,2.0,Bush bean,2810.661,Traditional seeds,17.0,0.0,170.0,170.0,1.0
570,53019.0,East,Gatsibo,3.0,2810.661,Mixed,2.0,Cooking banana,2754.4478,Traditional seeds,0.0,0.0,120.0,180.0,0.98
571,53019.0,East,Gatsibo,5.0,86122.89,Pure,1.0,Maize,86122.89,Improved seeds,0.0,300.0,8000.0,15000.0,1.0
572,53019.0,East,Gatsibo,6.0,715.4725,Pure,1.0,Cabbage,715.4725,Improved seeds,0.0,50000.0,350.0,615.0,1.0
573,53019.0,East,Gatsibo,7.0,831.69855,Pure,1.0,Sweet potato,831.69855,Traditional seeds,0.0,0.0,305.0,880.0,1.0
574,53019.0,East,Gatsibo,8.0,82664.555,Pure,1.0,Maize,82664.555,Improved seeds,0.0,200.0,2500.0,16000.0,1.0
575,54002.0,East,Kayonza,2.0,45818.82,Mixed,3.0,Maize,22909.41,Improved seeds,0.0,10.0,0.0,500.0,0.5
576,54002.0,East,Kayonza,2.0,45818.82,Mixed,3.0,Bush bean,13745.646,Traditional seeds,8.0,0.0,800.0,800.0,0.3
577,54002.0,East,Kayonza,2.0,45818.82,Mixed,3.0,Cooking banana,32073.174,Traditional seeds,0.0,0.0,1250.0,3250.0,0.7
578,54002.0,East,Kayonza,3.0,1426.1864,Pure,1.0,Groundnut,1426.1864,Traditional seeds,8.0,0.0,140.0,140.0,1.0
579,54002.0,East,Kayonza,5.0,4336.991,Pure,1.0,Sweet potato,4336.991,Traditional seeds,0.0,0.0,0.0,2000.0,1.0
580,54003.0,East,Kayonza,2.0,140206.31,Pure,1.0,Sorghum,63092.844,Traditional seeds,0.0,0.0,756.0,756.0,0.45000002
581,54003.0,East,Kayonza,4.0,62850.875,Pure,1.0,Soybean ,62850.875,Traditional seeds,189.0,0.0,0.0,500.0,1.0
582,54003.0,East,Kayonza,5.0,220575.69,Mixed,2.0,Maize,103800.33,Traditional seeds,82.0,0.0,615.0,615.0,0.47058827
583,54003.0,East,Kayonza,5.0,220575.69,Mixed,2.0,Bush bean,116775.37,Traditional seeds,1020.0,0.0,2895.0,2895.0,0.5294118
584,54003.0,East,Kayonza,6.0,47109.246,Mixed,2.0,Maize,22169.057,Traditional seeds,18.0,0.0,0.0,136.0,0.47058824
585,54003.0,East,Kayonza,6.0,47109.246,Mixed,2.0,Bush bean,24940.19,Traditional seeds,269.0,0.0,1163.0,1163.0,0.5294118
586,54003.0,East,Kayonza,7.0,42765.918,Pure,1.0,Pineapple,17106.367,Traditional seeds,0.0,0.0,0.0,2500.0,0.4
587,54003.0,East,Kayonza,10.0,22237.701,Pure,1.0,Sorghum,10006.966,Traditional seeds,0.0,0.0,130.0,130.0,0.45000002
588,54003.0,East,Kayonza,11.0,11158.389,Pure,1.0,Cooking banana,11158.389,Traditional seeds,0.0,0.0,0.0,780.0,1.0
589,54003.0,East,Kayonza,12.0,4172.912,Pure,1.0,Sweet potato,4172.912,Traditional seeds,0.0,0.0,0.0,950.0,1.0
590,54003.0,East,Kayonza,14.0,2784.9563,Pure,1.0,Bush bean,417.74347,Traditional seeds,14.0,0.0,39.0,39.0,0.15
591,54003.0,East,Kayonza,15.0,14840.393,Pure,1.0,Sorghum,5194.1377,Traditional seeds,0.0,0.0,37.0,37.0,0.35000002
592,54003.0,East,Kayonza,16.0,38564.027,Pure,1.0,Maize,11569.208,Traditional seeds,13.0,0.0,0.0,99.0,0.29999998
