,LSF_ID,Province,District,Plot No,Plot area(m^2),Cropping_System,Crops_In_Plot,crop_name,crop area (m2),seeds type,quantity seeds sown,quanitiy improved seeds,quanitiy harvested (kg),total harvested,crop_proportion
593,54003.0,East,Kayonza,18.0,90028.16,Pure,1.0,Sorghum,18005.63,Traditional seeds,0.0,0.0,248.0,248.0,0.2
594,54003.0,East,Kayonza,19.0,8320.152,Pure,1.0,Onion,1248.023,Traditional seeds,0.0,0.0,150.0,150.0,0.15
595,54003.0,East,Kayonza,20.0,12431.656,Pure,1.0,Bush bean,3729.4968,Traditional seeds,41.0,0.0,116.0,116.0,0.29999998
596,54003.0,East,Kayonza,24.0,9076.009,Pure,1.0,Bush bean,2269.0022,Traditional seeds,46.0,0.0,129.0,129.0,0.25
597,54003.0,East,Kayonza,26.0,11147.481,Pure,1.0,Bush bean,11147.481,Traditional seeds,56.0,0.0,158.0,158.0,1.0
598,54004.0,East,Kayonza,2.0,34002.336,Mixed,2.0,Maize,3400.2336,Improved seeds,0.0,8.0,147.0,147.0,0.1
599,54004.0,East,Kayonza,2.0,34002.336,Mixed,2.0,Bush bean,10200.701,Traditional seeds,80.0,0.0,130.0,130.0,0.3
600,54004.0,East,Kayonza,3.0,21257.479,Mixed,4.0,Maize,2125.748,Improved seeds,0.0,3.0,60.0,60.0,0.10000001
601,54004.0,East,Kayonza,3.0,21257.479,Mixed,4.0,Bush bean,4251.496,Traditional seeds,55.0,0.0,40.0,40.0,0.20000002
602,54004.0,East,Kayonza,3.0,21257.479,Mixed,4.0,Groundnut,2125.748,Traditional seeds,4.5,0.0,25.0,25.0,0.10000001
603,54004.0,East,Kayonza,3.0,21257.479,Mixed,4.0,Cassava,21257.479,Traditional seeds,0.0,0.0,0.0,1000.0,1.0
604,54004.0,East,Kayonza,5.0,4363.315,Mixed,2.0,Maize,1454.4382,Traditional seeds,3.0,0.0,40.0,40.0,0.3333333
605,54004.0,East,Kayonza,5.0,4363.315,Mixed,2.0,Bush bean,2908.8765,Traditional seeds,20.0,0.0,54.0,54.0,0.6666666
606,54004.0,East,Kayonza,6.0,60044.39,Mixed,3.0,Maize,10917.162,Improved seeds,0.0,10.0,65.0,65.0,0.18181819
607,54004.0,East,Kayonza,6.0,60044.39,Mixed,3.0,Bush bean,32751.486,Traditional seeds,110.0,0.0,78.0,78.0,0.54545456
608,54004.0,East,Kayonza,6.0,60044.39,Mixed,3.0,Tomato,16375.743,Improved seeds,0.0,1035000.0,5112.0,5112.0,0.27272728
609,54005.0,East,Kayonza,2.0,277271.72,Mixed,2.0,Wheat,27727.17,Improved seeds,0.0,50.0,0.0,200.0,0.099999994
610,54005.0,East,Kayonza,2.0,277271.72,Mixed,2.0,Soybean ,249544.55,Traditional seeds,3000.0,0.0,42500.0,42500.0,0.9
611,54005.0,East,Kayonza,3.0,273462.94,Pure,1.0,Maize,273462.94,Improved seeds,0.0,806.0,0.0,156000.0,1.0
612,54005.0,East,Kayonza,4.0,280239.38,Pure,1.0,Soybean ,280239.38,Traditional seeds,3120.0,0.0,0.0,44200.0,1.0
613,54005.0,East,Kayonza,5.0,133909.42,Pure,1.0,Wheat,133909.42,Improved seeds,0.0,1500.0,0.0,10000.0,1.0
614,54005.0,East,Kayonza,7.0,266198.25,Pure,1.0,Maize,266198.25,Improved seeds,0.0,806.0,0.0,156000.0,1.0
615,54005.0,East,Kayonza,8.0,274429.06,Pure,1.0,Soybean ,274429.06,Traditional seeds,3120.0,0.0,44200.0,44200.0,1.0
616,54005.0,East,Kayonza,13.0,267948.5,Pure,1.0,Maize,267948.5,Improved seeds,0.0,806.0,0.0,156000.0,1.0
617,54005.0,East,Kayonza,14.0,286016.25,Pure,1.0,Soybean ,286016.25,Traditional seeds,3120.0,0.0,44200.0,44200.0,1.0
618,54007.0,East,Kayonza,1.0,64006.363,Pure,1.0,Maize,64006.363,Improved seeds,0.0,400.0,0.0,478750.0,1.0
619,54008.0,East,Kayonza,1.0,587767.44,Pure,1.0,Paddy rice,587767.44,Improved seeds,0.0,74.7,224616.0,224616.0,1.0
620,54009.0,East,Kayonza,2.0,1845957.5,Pure,1.0,Paddy rice,1845957.5,Improved seeds,0.0,432.6,784668.32,784668.3,1.0
621,54010.0,East,Kayonza,1.0,455785.75,Pure,1.0,Paddy rice,455785.75,Improved seeds,0.0,301.53,228800.0,228800.0,1.0
622,55001.0,East,Kirehe,4.0,42686.117,Pure,1.0,Maize,42686.117,Improved seeds,0.0,120.0,0.0,60.0,1.0
623,55001.0,East,Kirehe,5.0,21080.336,Pure,1.0,Maize,21080.336,Improved seeds,0.0,80.0,0.0,540.0,1.0
624,55003.0,East,Kirehe,2.0,4827358.5,Pure,1.0,Paddy rice,4827358.5,Improved seeds,0.0,10580.0,2300000.0,2300000.0,1.0
625,55004.0,East,Kirehe,2.0,1298455.6,Pure,1.0,Paddy rice,1298455.6,Improved seeds,0.0,3300.0,493000.0,493000.0,1.0
626,55005.0,East,Kirehe,1.0,841066.8,Pure,1.0,Paddy rice,841066.8,Traditional seeds,5000.0,0.0,321645.0,321645.0,1.0
627,55006.0,East,Kirehe,1.0,569301.94,Pure,1.0,Paddy rice,569301.94,Improved seeds,0.0,800.0,108528.0,108528.0,1.0
628,55007.0,East,Kirehe,1.0,107921.74,Pure,1.0,Paddy rice,107921.74,Improved seeds,0.0,250.0,58500.0,58500.0,1.0
629,56001.0,East,Ngoma,1.0,20507.37,Pure,1.0,Maize,20507.37,Improved seeds,0.0,45.0,0.0,4440.0,1.0
630,56001.0,East,Ngoma,6.0,64204.766,Pure,1.0,Pineapple,64204.766,Improved seeds,0.0,0.0,4323.6,4323.6,1.0
631,56001.0,East,Ngoma,11.0,27682.281,Pure,1.0,Maize,27682.281,Improved seeds,0.0,61.0,0.0,5160.0,1.0
632,56002.0,East,Ngoma,1.0,85463.32,Pure,1.0,Maize,85463.32,Improved seeds,0.0,240.0,0.0,20000.0,1.0
633,56002.0,East,Ngoma,2.0,21230.508,Pure,1.0,Maize,21230.508,Improved seeds,0.0,60.0,0.0,300.0,1.0
634,56003.0,East,Ngoma,1.0,67497.695,Pure,1.0,Pineapple,67497.695,Traditional seeds,0.0,0.0,6422.0,10296.0,1.0
635,56003.0,East,Ngoma,3.0,175267.62,Pure,1.0,Pineapple,175267.62,Traditional seeds,0.0,0.0,16796.0,26928.0,1.0
636,56004.0,East,Ngoma,1.0,461999.44,Pure,1.0,Paddy rice,461999.44,Improved seeds,0.0,3462.75,191143.8,191143.8,1.0
637,56005.0,East,Ngoma,1.0,1137444.6,Pure,1.0,Paddy rice,1137444.6,Improved seeds,0.0,11100.0,416250.0,416250.0,1.0
638,56006.0,East,Ngoma,1.0,1352201.1,Pure,1.0,Paddy rice,1352201.1,Improved seeds,0.0,12166.0,451304.0,451304.0,1.0
639,56007.0,East,Ngoma,1.0,903930.44,Pure,1.0,Paddy rice,903930.44,Improved seeds,0.0,6330.0,316470.0,316470.0,1.0
640,56008.0,East,Ngoma,1.0,536351.94,Pure,1.0,Paddy rice,536351.94,Traditional seeds,5415.0,0.0,205770.0,205770.0,1.0
641,56009.0,East,Ngoma,3.0,1183229.5,Pure,1.0,Paddy rice,1183229.5,Traditional seeds,5720.0,0.0,170500.0,170500.0,1.0
642,56010.0,East,Ngoma,1.0,2100693.8,Pure,1.0,Paddy rice,2100693.8,Traditional seeds,14903.1,0.0,579242.0,629242.0,1.0
643,56011.0,East,Ngoma,6.0,933.60156,Mixed,2.0,Cabbage,186.7203,Improved seeds,0.0,0.5,0.0,200.0,0.19999999
644,56011.0,East,Ngoma,6.0,933.60156,Mixed,2.0,Eggplant,746.8812,Improved seeds,0.0,0.5,0.0,150.0,0.79999995
645,56011.0,East,Ngoma,8.0,4292.4272,Pure,1.0,Mango,4292.4272,Improved seeds,0.0,0.0,2000.0,2000.0,1.0
646,56011.0,East,Ngoma,27.0,9423.52,Pure,1.0,Maize,9423.52,Improved seeds,0.0,99.0,0.0,5970.0,1.0
647,56011.0,East,Ngoma,31.0,12236.64,Pure,1.0,Maize,12236.64,Improved seeds,0.0,132.0,0.0,11340.0,1.0
648,57001.0,East,Bugesera,1.0,82177.64,Pure,1.0,Bush bean,82177.64,Improved seeds,0.0,350.0,3625.0,3625.0,1.0
649,57001.0,East,Bugesera,10.0,282.79385,Pure,1.0,Cooking banana,282.79385,Traditional seeds,0.0,0.0,4380.0,5400.0,1.0
650,57002.0,East,Bugesera,1.0,669275.9,Pure,1.0,Paddy rice,669275.9,Improved seeds,0.0,2153.0,146000.0,146000.0,1.0
651,57003.0,East,Bugesera,2.0,10380.212,Pure,1.0,Napia grass for fodder,10380.212,Traditional seeds,0.0,0.0,15458.73,18186.74,1.0
652,57003.0,East,Bugesera,10.0,2324.4944,Pure,1.0,Napia grass for fodder,2324.4944,Traditional seeds,0.0,0.0,3455.85,4065.7,1.0
653,57003.0,East,Bugesera,11.0,1206.8862,Pure,1.0,Napia grass for fodder,1206.8862,Traditional seeds,0.0,0.0,1794.23,2110.86,1.0
654,57003.0,East,Bugesera,13.0,34129.72,Pure,1.0,Napia grass for fodder,34129.72,Traditional seeds,0.0,0.0,50686.82,59631.56,1.0
655,57003.0,East,Bugesera,15.0,38209.156,Pure,1.0,Napia grass for fodder,38209.156,Traditional seeds,0.0,0.0,56781.13,66801.33,1.0
656,57003.0,East,Bugesera,16.0,16738.352,Pure,1.0,Napia grass for fodder,16738.352,Traditional seeds,0.0,0.0,24823.16,29203.72,1.0
657,57005.0,East,Bugesera,1.0,53751.52,Pure,1.0,Maize,53751.52,Improved seeds,0.0,240.0,1500.0,1500.0,1.0
658,57005.0,East,Bugesera,2.0,13747.058,Pure,1.0,Bush bean,13747.058,Improved seeds,0.0,111.0,643.0,643.0,1.0
659,57005.0,East,Bugesera,5.0,52739.48,Pure,1.0,Bush bean,52739.48,Improved seeds,0.0,429.0,2472.0,2472.0,1.0
660,57006.0,East,Bugesera,1.0,43700.695,Pure,1.0,Bush bean,43700.695,Traditional seeds,280.0,0.0,4370.0,4370.0,1.0
661,57006.0,East,Bugesera,2.0,141532.84,Mixed,2.0,Maize,42459.85,Improved seeds,0.0,106.0,6372.0,6372.0,0.29999998
662,57006.0,East,Bugesera,2.0,141532.84,Mixed,2.0,Bush bean,99072.99,Traditional seeds,634.0,0.0,9912.0,9912.0,0.7
663,57006.0,East,Bugesera,3.0,34952.21,Pure,1.0,Maize,34952.21,Improved seeds,0.0,87.5,5250.0,5250.0,1.0
664,57006.0,East,Bugesera,4.0,42516.465,Pure,1.0,Maize,42516.465,Improved seeds,0.0,106.25,6375.0,6375.0,1.0
665,57006.0,East,Bugesera,7.0,12724.047,Pure,1.0,Maize,12724.047,Improved seeds,0.0,30.0,1800.0,1800.0,1.0
666,57006.0,East,Bugesera,8.0,50933.957,Mixed,2.0,Maize,50933.957,Improved seeds,0.0,128.0,7680.0,7680.0,1.0
667,57006.0,East,Bugesera,8.0,50933.957,Mixed,2.0,Other perennial  crop,45840.56,Improved seeds,0.0,0.0,282.0,282.0,0.8999999
668,57006.0,East,Bugesera,9.0,12277.982,Pure,1.0,Maize,12277.982,Improved seeds,0.0,30.75,1845.0,1845.0,1.0
669,57006.0,East,Bugesera,11.0,576.7484,Pure,1.0,Sugar beet,576.7484,Improved seeds,0.0,100000.0,100.0,100.0,1.0
670,57006.0,East,Bugesera,12.0,2775.2512,Pure,1.0,Onion,2775.2512,Improved seeds,0.0,500000.0,2000.0,2000.0,1.0
671,57006.0,East,Bugesera,13.0,3795.9045,Pure,1.0,Amaranth,3795.9045,Traditional seeds,0.0,0.0,15500.0,15500.0,1.0
672,57006.0,East,Bugesera,14.0,3080.903,Pure,1.0,French bean,3080.903,Traditional seeds,20.0,0.0,1500.0,1500.0,1.0
673,57006.0,East,Bugesera,15.0,2074.0261,Pure,1.0,Amaranth,2074.0261,Traditional seeds,0.0,0.0,10372.0,10372.0,1.0
674,57006.0,East,Bugesera,16.0,813.91956,Pure,1.0,Eggplant,813.91956,Traditional seeds,65000.0,0.0,1221.0,1221.0,1.0
675,57006.0,East,Bugesera,17.0,885.36194,Pure,1.0,Black eggplant,885.36194,Traditional seeds,70000.0,0.0,1328.0,1328.0,1.0
676,57006.0,East,Bugesera,18.0,872.4403,Pure,1.0,Eggplant,872.4403,Traditional seeds,68000.0,0.0,1287.0,1287.0,1.0
677,57006.0,East,Bugesera,20.0,1513.1399,Pure,1.0,Eggplant,1513.1399,Traditional seeds,121000.0,0.0,1135.0,1135.0,1.0
678,57006.0,East,Bugesera,21.0,699.12103,Pure,1.0,Cabbage,699.12103,Improved seeds,0.0,20000.0,1300.0,1300.0,1.0
679,57006.0,East,Bugesera,22.0,636.1992,Pure,1.0,Carrot,636.1992,Improved seeds,0.0,50000.0,700.0,700.0,1.0
680,57006.0,East,Bugesera,23.0,1391.6278,Pure,1.0,Amaranth,1391.6278,Traditional seeds,0.0,0.0,6950.0,6950.0,1.0
681,57006.0,East,Bugesera,24.0,1504.3405,Pure,1.0,Black eggplant,1504.3405,Traditional seeds,120000.0,0.0,2256.0,2256.0,1.0
682,57006.0,East,Bugesera,25.0,690.9209,Pure,1.0,Cabbage,690.9209,Improved seeds,0.0,20000.0,400.0,400.0,1.0
683,57006.0,East,Bugesera,27.0,682.41394,Pure,1.0,Cabbage,682.41394,Improved seeds,0.0,20000.0,1200.0,1200.0,1.0
684,57006.0,East,Bugesera,32.0,4752.7705,Pure,1.0,Other perennial  crop,4752.7705,Improved seeds,0.0,0.0,23.5,23.5,1.0
685,57006.0,East,Bugesera,34.0,84760.92,Pure,1.0,Bush bean,84760.92,Traditional seeds,543.0,0.0,8480.0,8480.0,1.0
686,57006.0,East,Bugesera,36.0,79439.62,Mixed,3.0,Maize,39719.81,Improved seeds,0.0,99.5,5962.5,5962.5,0.5
687,57006.0,East,Bugesera,36.0,79439.62,Mixed,3.0,Bush bean,39719.81,Traditional seeds,254.5,0.0,3975.0,3975.0,0.5
688,57006.0,East,Bugesera,36.0,79439.62,Mixed,3.0,Other perennial  crop,31775.85,Improved seeds,0.0,0.0,195.0,195.0,0.40000004
689,57006.0,East,Bugesera,38.0,88442.95,Pure,1.0,Napia grass for fodder,88442.95,Traditional seeds,0.0,0.0,121680.0,129600.0,1.0
690,57007.0,East,Bugesera,1.0,399747.78,Pure,1.0,Paddy rice,399747.78,Improved seeds,0.0,1200.0,125881.0,125881.0,1.0
691,57008.0,East,Bugesera,1.0,454612.12,Pure,1.0,Paddy rice,454612.12,Improved seeds,0.0,1343.0,223750.0,223750.0,1.0
692,57009.0,East,Bugesera,2.0,374514.03,Pure,1.0,Paddy rice,374514.03,Improved seeds,0.0,800.0,182555.0,182555.0,1.0
693,57010.0,East,Bugesera,1.0,1139.3254,Pure,1.0,Tomato,1139.3254,Improved seeds,0.0,50000.0,0.0,1000.0,1.0
694,57010.0,East,Bugesera,2.0,397.95972,Pure,1.0,Tomato,397.95972,Improved seeds,0.0,100000.0,0.0,1000.0,1.0
695,57010.0,East,Bugesera,3.0,885.46625,Mixed,4.0,Carrot,186.41396,Improved seeds,0.0,50000.0,0.0,200.0,0.21052633
696,57010.0,East,Bugesera,3.0,885.46625,Mixed,4.0,Other seasonal crop,139.81046,Improved seeds,0.0,5000.0,60.0,65.0,0.15789473
697,57010.0,East,Bugesera,3.0,885.46625,Mixed,4.0,Cucumber,419.43137,Improved seeds,0.0,5000.0,1030.0,1100.0,0.4736842
698,57010.0,East,Bugesera,3.0,885.46625,Mixed,4.0,Other annual crop,139.81046,Improved seeds,0.0,4000.0,0.0,1000.0,0.15789473
699,57010.0,East,Bugesera,4.0,1600.8804,Pure,1.0,Tomato,1600.8804,Improved seeds,0.0,250000.0,0.0,1000.0,1.0
700,57010.0,East,Bugesera,5.0,1540.1733,Pure,1.0,Sugar beet,1540.1733,Improved seeds,0.0,100000.0,0.0,1000.0,1.0
701,57010.0,East,Bugesera,6.0,1761.7,Pure,1.0,Cabbage,1761.7,Improved seeds,0.0,100000.0,0.0,2000.0,1.0
702,57010.0,East,Bugesera,7.0,1043.9493,Pure,1.0,Cabbage,1043.9493,Improved seeds,0.0,50000.0,0.0,100.0,1.0
703,57010.0,East,Bugesera,8.0,1234.5719,Pure,1.0,Sweet pepper,1234.5719,Improved seeds,0.0,100000.0,0.0,700.0,1.0
704,57010.0,East,Bugesera,9.0,3080.548,Mixed,2.0,Onion,2156.3838,Improved seeds,0.0,200000.0,0.0,3000.0,0.70000005
705,57010.0,East,Bugesera,9.0,3080.548,Mixed,2.0,Leek,924.1644,Improved seeds,0.0,50000.0,0.0,250.0,0.3
706,57010.0,East,Bugesera,10.0,264.96902,Pure,1.0,Other annual vegetable,264.96902,Improved seeds,0.0,10000.0,200.0,300.0,1.0
707,57010.0,East,Bugesera,11.0,1511.2977,Pure,1.0,Spinach,1511.2977,Improved seeds,0.0,100000.0,7.0,240.33,1.0
708,57010.0,East,Bugesera,12.0,1155.9246,Pure,1.0,Cabbage,1155.9246,Improved seeds,0.0,50000.0,0.0,450.0,1.0
709,57010.0,East,Bugesera,13.0,677.35547,Pure,1.0,Brocolli,677.35547,Improved seeds,0.0,50000.0,0.0,150.0,1.0
710,57010.0,East,Bugesera,14.0,941.51025,Pure,1.0,Black eggplant,941.51025,Improved seeds,0.0,50000.0,0.0,750.0,1.0
711,57010.0,East,Bugesera,15.0,647.77454,Pure,1.0,Cauliflower,647.77454,Improved seeds,0.0,50000.0,0.0,250.0,1.0
712,57010.0,East,Bugesera,16.0,996.7601,Pure,1.0,Eggplant,996.7601,Improved seeds,0.0,100000.0,0.0,1000.0,1.0
713,57010.0,East,Bugesera,18.0,145164.8,Pure,1.0,Napia grass for fodder,145164.8,Improved seeds,0.0,2000.0,29000.0,36000.0,1.0
714,57010.0,East,Bugesera,21.0,5524.75,Pure,1.0,Papaya,5524.75,Improved seeds,0.0,20.0,50.0,130.0,1.0
715,57010.0,East,Bugesera,22.0,3577.5537,Mixed,2.0,Pineapple,2504.2876,Improved seeds,0.0,0.0,3000.0,3400.0,0.7
716,57010.0,East,Bugesera,22.0,3577.5537,Mixed,2.0,Papaya,1073.2661,Improved seeds,0.0,50000.0,2000.0,2080.0,0.3
717,57010.0,East,Bugesera,23.0,2856.5571,Pure,1.0,Papaya,2856.5571,Improved seeds,0.0,25000.0,80.0,110.0,1.0
718,57011.0,East,Bugesera,1.0,57438.54,Pure,1.0,Mango,57438.54,Improved seeds,0.0,0.0,875.0,1025.0,1.0
719,57011.0,East,Bugesera,2.0,40684.844,Pure,1.0,Maize,40684.844,Both(Trad and Improved,5.0,16.0,240.0,240.0,1.0
720,57011.0,East,Bugesera,6.0,29285.654,Mixed,2.0,Maize,5857.131,Traditional seeds,5.0,0.0,60.0,60.0,0.2
721,57011.0,East,Bugesera,6.0,29285.654,Mixed,2.0,Bush bean,23428.523,Traditional seeds,90.0,0.0,305.0,305.0,0.8
722,57011.0,East,Bugesera,7.0,32492.809,Pure,1.0,Banana for beer,24369.607,Improved seeds,0.0,0.0,4800.0,6000.0,0.75000006
723,57012.0,East,Bugesera,2.0,15894.007,Mixed,2.0,Cooking banana,794.7003,Improved seeds,0.0,0.0,340.0,425.0,0.049999997
724,57012.0,East,Bugesera,2.0,15894.007,Mixed,2.0,Dessert banana,15099.306,Improved seeds,0.0,0.0,6000.0,7200.0,0.9499999
725,57012.0,East,Bugesera,3.0,3265.9102,Pure,1.0,Macadamia,3265.9102,Improved seeds,0.0,0.0,316.0,366.0,1.0
726,57012.0,East,Bugesera,5.0,56122.234,Pure,1.0,Bush bean,56122.234,Improved seeds,0.0,540.6,721.75,721.75,1.0
727,57012.0,East,Bugesera,7.0,132.89488,Pure,1.0,Bush bean,132.89488,Improved seeds,0.0,1.8,1.44,1.44,1.0
728,57012.0,East,Bugesera,9.0,2248.0671,Pure,1.0,Bush bean,2248.0671,Improved seeds,0.0,21.6,28.98,28.98,1.0
729,57012.0,East,Bugesera,10.0,2478.4316,Pure,1.0,Bush bean,2478.4316,Improved seeds,0.0,24.0,31.66,31.66,1.0
730,57012.0,East,Bugesera,13.0,1285.1609,Pure,1.0,Bush bean,1285.1609,Improved seeds,0.0,12.0,16.41,16.41,1.0
731,57012.0,East,Bugesera,15.0,267.6954,Pure,1.0,Soybean ,267.6954,Improved seeds,0.0,1.25,0.0,6.64,1.0
732,57012.0,East,Bugesera,16.0,1724.263,Pure,1.0,Groundnut,1724.263,Traditional seeds,17.44,0.0,87.25,87.25,1.0
733,57012.0,East,Bugesera,18.0,998.88257,Pure,1.0,Soybean ,998.88257,Improved seeds,0.0,4.66,0.0,24.82,1.0
734,57012.0,East,Bugesera,19.0,881.09784,Pure,1.0,Groundnut,881.09784,Traditional seeds,8.92,0.0,44.55,44.55,1.0
735,57012.0,East,Bugesera,20.0,245.46135,Pure,1.0,Soybean ,245.46135,Improved seeds,0.0,1.14,0.0,6.13,1.0
736,57012.0,East,Bugesera,21.0,794.4523,Pure,1.0,Cooking banana,794.4523,Improved seeds,0.0,0.0,119.0,153.0,1.0
737,57012.0,East,Bugesera,23.0,5755.533,Mixed,2.0,Soybean ,5755.533,Improved seeds,0.0,7.95,0.0,42.4,1.0
738,57012.0,East,Bugesera,23.0,5755.533,Mixed,2.0,Banana for beer,5755.533,Traditional seeds,0.0,0.0,6000.0,7000.0,1.0
739,57012.0,East,Bugesera,24.0,1343.3859,Pure,1.0,Groundnut,1343.3859,Traditional seeds,13.64,0.0,68.2,68.2,1.0
740,57014.0,East,Bugesera,1.0,567602.56,Pure,1.0,Paddy rice,567602.56,Traditional seeds,1700.0,0.0,244168.0,244168.0,1.0
741,57015.0,East,Bugesera,1.0,448780.4,Pure,1.0,Paddy rice,448780.4,Improved seeds,0.0,1400.0,192500.0,192500.0,1.0
742,57016.0,East,Bugesera,1.0,4787758.0,Pure,1.0,Paddy rice,4787758.0,Improved seeds,0.0,13800.0,1482000.0,1482000.0,1.0
743,57017.0,East,Bugesera,3.0,35137.848,Pure,1.0,French bean,35137.848,Improved seeds,0.0,210.0,12000.0,19000.0,1.0
